address,creation_timestamp,creation_block_id,creation_lt
EQAs_MZ3JgZ5dqXbPIM61bPeb51y0XgPBv9hhKaMYsm7BgGW,1724596558,"(0,2000000000000000,45312130)",48720834000001
EQCz0kkslbh305EXZZ30muOjvEuZ-HpLEJYUGJ02ikfcjBVr,1724438856,"(0,c000000000000000,45276583)",48672775000001
EQC96R9Fz1dkz9BP8bXK3m0F_yJs04rffu639BlvTJWIQ9LN,1720957725,"(0,a000000000000000,44550782)",47748624000001
EQBmhJlkFw6cN7WLnKvfinI46VtnWNuhXyJEQk5uJTnGwRZk,1713525689,"(0,4000000000000000,43061722)",45968852000001
EQBcGROxaTRst9A8WykmTnPDXtMbelkPU2oUz1vcOWzCnypY,1711479160,"(0,6000000000000000,42675872)",45504813000001
EQC9pw7J8QfgMnaXw8B5ZvK9gEKeM2HMZrwTEkKrgOUj7X6Y,1716459400,"(0,c000000000000000,43677508)",46676834000001
EQBKPoBqRX3nqbRfXbeM07i6Lpf4hu440_W_BsIInMqLnh3p,1714381720,"(0,4000000000000000,43248027)",46180496000001
EQC55JFSNA3jhfYqvwRClN52rKpJ4sGMjiKb-nXsX2ctsstW,1718995144,"(0,c000000000000000,44153061)",47245645000003
EQDCzwlfYa3zNVf37NduRyxHUjZVfLrNRboxsUKuaaaDZFnX,1732413237,"(0,e000000000000000,47353613)",51194898000001
EQB7zF6ssKiQSb6kpGJfMIW6nrS7mFwQb6vGSkTnAueF4_Vo,1732472486,"(0,6000000000000000,47447559)",51216872000003
EQAgWCk4y1Y6QxeQCi4vy4dGLE_byvzbCrZ7gA7W0cZETxH_,1725042230,"(0,2000000000000000,45386223)",48815592000001
EQCCYg21CBOxcLCyKj7DqDIgrGv_f73FEio_20SsZ0YIW6y6,1711403830,"(0,c000000000000000,42660654)",45487875000003
EQCHX-JtH30s7GBD2_bsBb7QLhfKaV7N-gFV6zgZk6VJClgd,1718902924,"(0,c000000000000000,44134466)",47222265000003
EQAbX1ZI0YRCIICB7yS-j57tatsNoG7aUbZwgtQM3DcEF27O,1706708811,"(0,4000000000000000,41652498)",44328277000003
EQAPDhQUE1MRPPk9niQvo0f-47E4iWWfcVZXLCMCRCRK2q-_,1714996023,"(0,2000000000000000,43376037)",46333722000001
EQAz9KpIwBJGrqb68rq_xGbiQXUO-wIG_0DimYgXOD7AJF-g,1713716161,"(0,4000000000000000,43102606)",46016600000001
EQCKBX-GKTWzVmK0Y5reh9cBFzxlt2BUwAK_rhjQ8bfxxqfO,1710412947,"(0,8000000000000000,42475283)",45253974000003
EQBwTClAClz6Kxi31dOFM1uy_Isq4jVttxNoJ0MNjRLuCglZ,1720530235,"(0,4000000000000000,44462909)",47640126000001
EQDcDxRPzvgPwV4jcsyFq7riU4fsrHJygnqUFobv6NwahkWs,1715435212,"(0,c000000000000000,43469631)",46439339000001
EQCHYXAN40HRZbWBnfcXDlGlCNXYr5MXAjG-iPdZbE1qr9os,1711594740,"(0,8000000000000000,42696816)",45529908000003
EQDwW7PMxGKtmbSTnDM0ri-wUNYSaNipXNi2_F0NR5HWLhq5,1713772118,"(0,8000000000000000,43115363)",46030870000003
EQCFSDiwoHbMVAf0P3S8fcpBkCadb3OQetM44FNQkYXlXUqa,1713454915,"(0,8000000000000000,43048084)",45951201000003
EQDevsHAU67xK040rIqMkyxp1hvhh5nSO3dVDiEa0DW_9J4O,1718298826,"(0,e000000000000000,44009459)",47068706000001
EQByBWBBo9cf6hjtgpyfmBlYrXL7g7X9g2cO3NKlAPgolMWE,1715779402,"(0,4000000000000000,43539016)",46521977000003
EQAdnc0WHlLkD3AJiKdDK-JBt5p0YyT6roIWdzcDNxIAeZkt,1723151122,"(0,4000000000000000,45002339)",48313537000003
EQBOrBN7BD3lycNbW_qeW4UlXC_7oMjF9LjDW5ut0ZRQW3HE,1720451561,"(0,6000000000000000,44446572)",47619085000001
EQA5LY_lXzulOfHjoZS7k1VStVoP-bwCM13UJaqaax4W3ucv,1726641061,"(0,2000000000000000,45752976)",49263994000001
EQCXnqjx-ZvLxwq9MJWz2SFyk0hb76yzlOWV1Ugs6I5BeQlM,1711522262,"(0,c000000000000000,42683592)",45514522000001
EQBlXW0dImydawt5HW-fiw_AoRl1eSR13T2qB0EYpg3foJmb,1724534282,"(0,7000000000000000,45298427)",48702935000001
EQDpsSWh8i45MRqZaP0rHbSbyZww5sEKSCbm2VRZ86KRV6o8,1715264076,"(0,c000000000000000,43434193)",46398339000001
EQDgZ5GbRfMBubfi84HM6WxHx_FlGkE744VYILs7MMS9nYRr,1724535297,"(0,f000000000000000,45297319)",48703201000001
EQBfG_mEqunCEW5LqDDhFSjeqYMiDkHpWtvyUXS2LHw-3oKx,1715619644,"(0,4000000000000000,43506277)",46483459000001
EQB96U6rkwvZ44nKgadodF-wNUisI8GVh34dRUZqJorXNt1d,1710614113,"(0,8000000000000000,42513950)",45304462000001
EQAKkT6DDZ5DVI9dZNaJsMfNBQCllYsAbTpku__JKS56I1uY,1717759398,"(0,2000000000000000,43910847)",46947569000001
EQDnwakTSIl_9Xejfz31-k8jLZsrANZ9GM4lR38PYHVTPKAX,1718120817,"(0,c000000000000000,43974516)",47026284000001
EQAEflsyIXSBF1zKDczz8sQ6AVl4gYwvOlOzFISI5uNVzcw7,1711811315,"(0,4000000000000000,42735327)",45576198000001
EQASgNaF10HUYRHdlzVNVQ-IwcOgjxDFgrWc5ABfI0EOBfEk,1716461319,"(0,1000000000000000,43677937)",46677268000001
EQDXmHV-Xd1txCwqhdPRWhBqmjtzXNIMzPsveEOcAmr_8yab,1708720246,"(0,8000000000000000,42059630)",44797365000003
EQDci7jRDkXT5xEFi29sQiHH4zeBJMlG5OcphvfEBPSWu12h,1704883302,"(0,8000000000000000,41167186)",43822093000003
EQCN6NThaOSDmDS0s_Y2XdtS3c3BBSh56gpDgTJ0uGNJRXHQ,1704991114,"(0,c000000000000000,41192773)",43849954000001
EQBr_lwp2u-HmWRwOQSgpp8FqnQdzyyEojCh0jOpgnXSoyLJ,1710856324,"(0,8000000000000000,42559829)",45363724000003
EQD8fCTigFVvETPYoLXUdItwWFCk0diWLPtDDBOraDnMh3WU,1720350234,"(0,c000000000000000,44425754)",47592527000003
EQBM0kBHwD33MtvFw8o2Grzj_HopRREG5zKka9td1t_RMHmy,1726289433,"(0,4800000000000000,45667048)",49154459000001
EQAKGoEmZnL-kW4mKYmaVCnsrs-pD87aZFMihY9jOf1HkH4X,1715083580,"(0,4000000000000000,43396007)",46355593000001
EQBhOOkikYoME7jYCMHTk1WLXAZE7C6Y7GPF9u1gXVcPll3O,1715962920,"(0,6800000000000000,43579327)",46567149000001
EQBAdASIOkBC1n5tFlYUow_VMlC9ec3D6vQGggWrLQFC_Icb,1715057236,"(0,8000000000000000,43390956)",46349210000003
EQCMpGOkDQg9JinLdo1J0OywiX23tdh-bOgGdb-uZYGhR237,1716215137,"(0,9000000000000000,43629573)",46624095000001
EQBFIOKbkMjxrNMz9DzQjmQ_tV_3Vas6QaBnmShgxAf--CFF,1711329889,"(0,8000000000000000,42647700)",45471530000003
EQDni_AD0HaCnU5qr2KctasNyDEiPAmvbUXK_wUDe9whCg1e,1714084693,"(0,8000000000000000,43183176)",46107913000003
EQBSCuCBpXV2M_0NtPM1H_Gv5pM4qvEGiRHEqlAeWa1ypAnc,1713976736,"(0,4000000000000000,43159641)",46081378000003
EQC-WXAW1mgXx5Zr246OI5I6GSzoasxRPE9iKqsVb4vcxz-q,1713252428,"(0,8000000000000000,43007543)",45902720000003
EQCRhkvxiW9Ml44FLTxGePs1xMqBAf-axakBgCEfI8YwHTWW,1712662646,"(0,c000000000000000,42890283)",45765313000001
EQCDrdu6CmlQPKq1UBR1EgXpqoGL3gztDTrYMIPVlSclhICF,1714106956,"(0,8000000000000000,43188327)",46113408000003
EQDDR5ZMCx0vc6x6lIvYh7sgOyqfUmvdFCcO6X47DS7Q_pGZ,1705051905,"(0,8000000000000000,41206255)",43865191000003
EQDhz65Ca3TiTMcAYfajDEh9EFuxv2YmhG_1DWJKqMIKd3Fm,1714832511,"(0,c000000000000000,43343001)",46292991000003
EQCp0lqXhuNkoG4ojISSpHrlL-zu4r4YlnSgRPFXE_Jeji0E,1714371348,"(0,8000000000000000,43245680)",46177899000003
EQBoE_BjBPjv-Pli0MEHbc9zyBYNkDHSCvvZ1KPoRpZ6xWb_,1720872034,"(0,6000000000000000,44533378)",47727183000003
EQDvR2b1kTTfZkMs0mD4X-QkSViH_o3BFKgxB0XGR94W2xbI,1727471147,"(0,e800000000000000,45944075)",49502059000001
EQDYI37VVj3sGjytpR5LNYtks-8dGHZAj_2M46nTuml9WPzo,1718026689,"(0,c000000000000000,43956651)",47004857000003
EQBm3Hy92M2FTa6vtXy25dad0mP8webKFxkReUKaCCdqDBMH,1713465083,"(0,4000000000000000,43050256)",45953680000001
EQDN9vOynX-g0mYToV9RE2erP4AjMtNge-ZglzK1ivBk4ocV,1732199772,"(0,e000000000000000,47296241)",51115501000001
EQDDVW7eH7Q_LmUs5PAiCH8yNPravJ4_2QmHYXuPf1yET1wH,1706030676,"(0,8000000000000000,41466625)",44136110000003
EQChvA3tw4jKqzpmoGq6zf5oActi-LKj536ZqhHIBa-tNZWl,1710897598,"(0,8000000000000000,42567418)",45373733000003
EQBk_aEUGUTn9xvHNAG6xrW7bkuW_-bni6XME8WSpM5EXxD3,1712551862,"(0,4000000000000000,42869110)",45740434000001
EQDB9UAZOU9aAAfyoXlXpA9AtOcFBDNdPwub8pIaZmecCl9d,1719625066,"(0,8000000000000000,44281205)",47403423000003
EQCwd-Nt-hhW5qyOhGtZ3tZ-orytfl7B4JlZu7yyfc6tahcI,1707144435,"(0,c000000000000000,41730080)",44427246000001
EQBxUqjtmUTklYvLkxR-Qv1YGLWdj6PxnQgNzG8dVYQ4bu84,1711263574,"(0,8000000000000000,42634772)",45456482000003
EQDCo62JU_ZSfmAL0xCRzJpH4q8Sdduz5akjr0XWxgnusCL4,1727774940,"(0,d000000000000000,46005006)",49576884000001
EQCHGlO20GktuSNAcJgUU22z-d_A8TiUOfjPRE5Qe_Mw7--6,1717063276,"(0,a000000000000000,43784326)",46803897000003
EQA4_OPVz3murUp-oFqWAkbsV4EzPgMRCytxxi3YTJwbfrar,1713789802,"(0,4000000000000000,43118893)",46035125000001
EQBS6i2l1JFvBCXuPWa86x7e_zOUXHhvMDoyls5XnsJxT9Ys,1732029633,"(0,6000000000000000,47300442)",51051552000001
EQA3CY_jZQ0JMkgW0S2KNtyczdWmKWYd_jl2n7OtAPWxp3FQ,1705601465,"(0,8000000000000000,41346557)",44013119000003
EQCGQjLgjaSwzLezrRtKKelUwN4zpMVhNOrRjphELoAmGdoM,1725896659,"(0,9000000000000000,45564548)",49045481000001
EQCFm4T8ao1mALqS_ORHAGvkuV2_8Nz2xeRwuH82r5nVJ-cu,1720092727,"(0,c000000000000000,44374817)",47525473000003
EQBVrIMn1Pt9_KaYj_b_EBlnexiH65QThHp-HX5_u0BVF4Bb,1727340847,"(0,6000000000000000,45921952)",49470407000001
EQBsh7Gt9uo7lqzUR_kUaTRdQZnKzpM6IRgv0IDJhG8zWzdD,1709896374,"(0,8000000000000000,42353560)",45119216000003
EQAyCpDsdqn6VzHmCKEH-DP8Ns8LyVJF4axwyCwp_NLrbdAV,1714665704,"(0,8000000000000000,43306831)",46250792000001
EQB4o_cBn7Xhe_axmf7AfQ2XaHQjz5BeNLhtJP9MPOUL9Vin,1718898012,"(0,4000000000000000,44133428)",47221142000003
EQBDlnXEVRtSZxpJcQaA2SF-zIL61se-MNYnEN7h8IXPPxQw,1713793340,"(0,4000000000000000,43119695)",46035971000001
EQAJLcATAWVDYtWNkGBzLjk1WE8okNgmDrWBKRGnUg9yxWq3,1727595764,"(0,1000000000000000,45969482)",49533075000001
EQAzrNHpk1yLbyCv1poE1fflhFSVZLXkUqys9N0euRPljjKy,1705331682,"(0,8000000000000000,41278211)",43940623000003
EQCJbVkdqVA-mxBEmOqHgs9AVUc1w0eBzsFftDlC63gyuMwI,1711443406,"(0,c000000000000000,42668562)",45497030000001
EQDcrmWW1-AGHx6RBhM1kwxGP5nIY5fGRfhye8m8iRX7mRTO,1705158701,"(0,8000000000000000,41232339)",43893322000003
EQCJcHW_dEa25uLKKR32Jzu71sd6qke8JmM7q-tAlpWUQlD6,1713456581,"(0,8000000000000000,43048328)",45951581000003
EQBkfVzKXtkyYXDhw3x_R6--7gb0TuGSZq8VdO4QjAKz-BK-,1716306802,"(0,6000000000000000,43648167)",46643707000001
EQAwWQMHsCrfFniXCy6UeOE4TiIiaChT4jNibMv538KFG_4J,1713718853,"(0,4000000000000000,43103243)",46017277000001
EQDBiORSY68aiYwsvLb7tUr92q_M5Rszt1LFc2rAzigCnjcu,1711327034,"(0,8000000000000000,42647162)",45470825000003
EQCbY4a9CXdudvF1qfQYZvu4zV0_7lMGXR3N6mV5Lto917oT,1710968898,"(0,8000000000000000,42580687)",45390071000003
EQB2FVFUvEPYkkjlnzUtt3eLrMsAQHesfd6cPudcCd71uq1Y,1719567776,"(0,4000000000000000,44269494)",47388477000003
EQBe4BY4sLXag90qlix_sJ23xB65sZuWJc6pXi2Cxqtpimes,1714162275,"(0,8000000000000000,43200497)",46126996000003
EQDupS3PbBOTb4rmOEF25emf_j-bL3EyWamUL70VCxWvdpEk,1711139614,"(0,8000000000000000,42612351)",45428682000003
EQBBMNXeXCajRl7cxtzxRY3zIHEqTZXNUNaVyvbOU-_Ldb4w,1714578290,"(0,4000000000000000,43288651)",46228451000001
EQBfZl2grIiFHvtxldmZc2N-Mis1I62TAY9eCTmTYWbT5PVP,1720034176,"(0,4000000000000000,44363044)",47510082000003
EQDn4po_b9_v2I6OImYtzs_LLL-E0R2Uiop8KoNNJ-7hlssQ,1711453874,"(0,c000000000000000,42670467)",45499330000003
EQDhjSzzZ_gusPPz2lxq6RDmNOWu-fg7eRyoygT_7pY-rCGs,1730751761,"(0,e000000000000000,46847756)",50577133000001
EQA-4SO-kmwf037Q5tjyTGQ4tZdQFKa7bo4gHM4dRfWdK7wG,1713916715,"(0,8000000000000000,43147040)",46066606000003
EQBg-J7aOSPtrdHdNm6om5CdAKfDaK5Xl1FSgqTxeymH4aNG,1713646261,"(0,8000000000000000,43086847)",45998904000003
EQAHMeASaMSOMcZkd92N8QGUL_yjawrBpahvntGFJn_2iR1F,1718733186,"(0,4000000000000000,44099622)",47179083000001
EQA9xnngN4rh-14_btLWQfQhwizXWiSolDzGqHHOOxncliIj,1711376302,"(0,2000000000000000,42655630)",45481796000003
EQCETQ1IMTEC8sUh8uVR5VrLNMhBiSYLXHFAAmCTKpUB3uap,1715177097,"(0,c000000000000000,43415582)",46377640000003
EQC9BGr9Yy5ogsJUCRDEzJ3d7NYReg5f9JMlak34IttjAxO7,1718286833,"(0,c000000000000000,44007361)",47066048000003
EQCLnczWo8xHGuGEewkPCoIFpnnoqWYv4d7qwe9I_T3K-R1L,1715861854,"(0,c000000000000000,43557683)",46543298000001
EQAooHWFh9PrStLke7P3lN9xpbC27M0ACk_s6ZHOc8FhMX0j,1704569304,"(0,8000000000000000,41089829)",43739402000003
EQBDqhQg4Mr9epPLrG7QW43arpBCfu_P1b-l7mAz6J3BOZNl,1714468029,"(0,4000000000000000,43265615)",46201282000003
EQAs9KM3eEayEhFngz4W5WCaQYEFWkaQGd-wl_NIFKnWKw_a,1716280182,"(0,2000000000000000,43642927)",46638308000001
EQC5C_DA2ej8cuHP8_UvbjfQoe1Vqdib1DMIVsTafaUlKY06,1719299226,"(0,c000000000000000,44214568)",47322723000001
EQAtGvsjr4Sa0sokfKHcmORhOHobg5BZjTxpH6pXfyJ9vwhj,1705534097,"(0,8000000000000000,41328171)",43994080000003
EQD1aQNrYILgWntMNMnowZk9GoG0W9_LESbU7_m3Wz-xQYKh,1723163235,"(0,8000000000000000,45004790)",48316779000003
EQBRvdEz4I1WEFl4w0K50n76zLBI1mLp9sad5dn2fXz1XxnT,1719436123,"(0,4000000000000000,44242090)",47355580000005
EQC0k8_Lmr-_aBHG1VsTwbEmjNwiQIafZFTgNSR_XJUKIK5G,1730243935,"(0,a000000000000000,46504380)",50392224000001
EQChiCW8htZidhYVb9vZKbwJct6Y71hWA5IZO35ybqy0nemh,1715450277,"(0,c000000000000000,43472565)",46442794000003
EQCuGSg9ljKIJAwM8Jd92HymmrjDPUThUfx6TH6BKuu866Tj,1727162448,"(0,b000000000000000,45851345)",49418240000001
EQDyV3uiUT08xGcfXpag8elyMUIqPWGYMdkGVCkyKbw3oUZj,1710849819,"(0,8000000000000000,42558699)",45362152000001
EQDI6TxnxtsoDuAGadizrHvXw85CzxORaYTAXjuA7HjvKRpT,1705965985,"(0,8000000000000000,41448424)",44117513000003
EQDqjjtRMLthp_OiiwbkD6NiHI_U0r3yqQCQ1GoDA-atZuSj,1715367523,"(0,c000000000000000,43455671)",46422834000001
EQAkWrHqellrGWGSHBpk4e79pWKMkswagbrVFQtDTcVvR3ei,1723817062,"(0,4000000000000000,45139017)",48485317000003
EQBB5K9P7sJy4Hq_yLwpVom_z57LvOH2UfR-6ajNe0gRiIyK,1711696940,"(0,4000000000000000,42714736)",45551887000003
EQD-Bpnj_P0-wi2oDllxK2Dl0cwOIuu8vscd7QWd_9k212TM,1712605816,"(0,c000000000000000,42877990)",45752252000003
EQARJy8aengyTYirfuJPdREuZKvofLlvMmUdur5IEy9vhtuZ,1714204096,"(0,4000000000000000,43209433)",46137143000003
EQA9eFG2W8Jfm4WozYgrfHDSTBuNjyCyY7FezbCHQ3h3il8N,1716907057,"(0,2000000000000000,43753995)",46769283000001
EQDakQEFStArBAfytpzqUNFgFhsySXpaUnrK4N4bfr1PLqqC,1715058889,"(0,8000000000000000,43391325)",46349636000003
EQCdR6QzMHgyVsg2Z7dERTRoUoRTZKwuVMyKqdaZ1CKRswab,1704759272,"(0,8000000000000000,41135672)",43789030000003
EQCnBC85_OGgK00r4bMtFV2fNuPl9g3YUj_JPtsftD3t7XaB,1733677247,"(0,a000000000000000,47556429)",51667407000001
EQB4hPiZHNB-06ByGVpl8jKeAFsYXZja1lflzmx9VlFL4HVP,1720005432,"(0,4000000000000000,44357864)",47503050000001
EQCp4M__2m61WiCtavARe7P2Tt1zCXH8cfnHFJO8sSBH1u2C,1705702834,"(0,8000000000000000,41374251)",44041626000003
EQAMyaKIeZzbyHHEUKusB0qJoktdFva3txO8jqOm5dNi6RKb,1710178261,"(0,8000000000000000,42422161)",45192651000003
EQBw7kaji0qiZlyRPxVYX7KmsGXFA_UPbYk7AfP0KOvRY325,1713721906,"(0,4000000000000000,43103949)",46018051000003
EQB0_C1WcXaxRPpxFiyy0-BX7AokcjF4ZHoEakBifam8BPJv,1714317582,"(0,4000000000000000,43234069)",46164405000001
EQCJMMxTdTqTK4qMAXYfuseyBYkMtC6vSKaXO__yU13_h3Z5,1711249144,"(0,8000000000000000,42632315)",45453118000003
EQCLC41BJsWfch8GLrCygKnKB5hyOTmxAq3gMOWILZqiqD27,1715206379,"(0,8000000000000000,43421781)",46384573000003
EQAYiYbc_sCMvT0XFos_r3KK750JpWzGoq_NQauvpm-ZLXgV,1721675639,"(0,4000000000000000,44702643)",47937483000001
EQBrlFEE-P9_ZDnFn_orvJFjpsOHsdLpieRYLgofZAR2M7qM,1706013290,"(0,8000000000000000,41461900)",44131273000003
EQDiJFhS2DfcS69UYA3mciT41WL53Y4XteoD5Rw1wE1iSgTI,1706295259,"(0,8000000000000000,41540152)",44211545000003
EQCnhAbpXuNxlJTTedg642Nhej-jvtJneEPV6KWxgHxc2jTi,1730346185,"(0,a000000000000000,46534185)",50429678000001
EQCz5xZVVgM8RYQmxbj4HuwoJaBkmlNPGaLQeyOEpKoaXJFm,1716513816,"(0,8000000000000000,43688623)",46688775000001
EQBykG1pzcbFY4czcdNhTMDVWdeJREjCHGCr0V73uxMmzr97,1728399711,"(0,6000000000000000,46175451)",49769299000003
EQA6eFyrfajA1a_4COHqVJ5DhELoT77sphIoRefHTywV1h9-,1705001931,"(0,8000000000000000,41195148)",43852650000003
EQDkiWY5FFfRv4Y6ALcSpj7G5I9oQCsclf9CRvykvBOBF9US,1715305142,"(0,8000000000000000,43442667)",46407953000003
EQA9AVm-tRX_BCtt6E2rUZCVHLaKis_-JShStUvM55VVE3O9,1711001784,"(0,8000000000000000,42587103)",45398043000003
EQB1DdeLyTbj2RFf_q87FabfFZstmiIMTobl7bZCeC46KeWh,1712569696,"(0,6000000000000000,42872465)",45744192000001
EQAwbRb0yT0LhVt478f_zRLwHcuCU4neJx8cU4eKi8_BHHRd,1713453891,"(0,8000000000000000,43047923)",45950954000003
EQDtO6MwP3X-KRDEcuploOWGDkI-pxvMlxZPwkvneg5aS4-R,1714987627,"(0,c000000000000000,43375787)",46331778000001
EQAIDGzAqCpFvf_-B3QMm2OskwkohndibDphgrQS_hURY5aQ,1716159050,"(0,4000000000000000,43619542)",46611680000001
EQDLuov84AkqOLzsJ-Bc40n4xMQyOBCimUOoQwtOzhzC0ns8,1710595599,"(0,8000000000000000,42510980)",45300140000003
EQC35q2GGxvhStY3LC18XyvZk3sXkmO4gJJy3EZxtNwObbok,1715172383,"(0,c000000000000000,43414526)",46376518000003
EQBtwHHfFLxCfNwyYgsf-KvheYm-QyzvcUpLQJ3M3lS88X5O,1711689549,"(0,8000000000000000,42713379)",45550294000001
EQASSL4LRRCOkS5jCNQiWgMsF_pPtgk9ETVkA24KdZby98Uh,1700575857,"(0,8000000000000000,40138188)",42695186000003
EQBd6Hdhxgsw8RpUq2qq3xpBGJ7ESwvdtK-tXYsDgRN2g3bb,1732053852,"(0,6000000000000000,47308298)",51060467000001
EQCXiB-SbkEjVyftP0-8S1x4Vgqqr2qOIIzh2_vUN_ypcEfO,1734278186,"(0,a000000000000000,47735916)",51891322000001
EQBf7Ay7p0kT6i3IqZoLKDdmX_vAPCpuKFZ6x9u9UGYnf3Tt,1711548905,"(0,4000000000000000,42688513)",45520022000001
EQDuf8p_YB81AKaD1IpNBObzeLYj1jUkLpdNJTTFZNFn2ahw,1711426895,"(0,c000000000000000,42665514)",45493263000001
EQD_nDa_8laeN53xOLjaoLx2S07zs1wRWXAFrlN50mey7Ib9,1720038199,"(0,c000000000000000,44364215)",47511111000003
EQARL6fTMMLDWWsot6RUDQHBbiW_EyriW7cKIEoAoHyEIMsI,1734807329,"(0,2000000000000000,48204285)",52094986000001
EQBowxFPLnVt-Y0YcVj4Wsnjv4BlRE7YlaMsTXjVqCka-7_U,1730885491,"(0,6000000000000000,46927764)",50626066000003
EQCSHrO9G1H5a9UA5xEKrh19ZmChRCevNxn9yzrumbZ2-r5i,1716567557,"(0,c000000000000000,43696474)",46698477000001
EQD1lQ3cOJwsFzbWE1A_ztX7GI7Ffgr7Vyj0Rzvvh-Tt1PkS,1706100894,"(0,8000000000000000,41486555)",44156445000003
EQB458dDeQr2KgsYD3SBlnmdFaGFsCZVWi3jMgELRz6JGS1n,1716162762,"(0,4000000000000000,43620375)",46612565000001
EQBTGADV--1K0VX-Mp4Zldd7RXh-Tt4nNkOGSALsNeMYN-45,1730230926,"(0,6000000000000000,46709542)",50387355000003
EQAFcpjIOAW0j1S5UEc8EQnXB9vbZM8dqKvymIMhzGyJz0nQ,1704968203,"(0,8000000000000000,41188252)",43844484000003
EQC-HLDh1p-7hjeFCB2EKgfI60fIQ4wjwnDeB_IxEzXppcBi,1719639792,"(0,c000000000000000,44284088)",47407524000001
EQCjjO6Eib4wKy2TBD-SS5SMJci3hekXlnCTDhVj0nGXAwyv,1710587089,"(0,8000000000000000,42509631)",45298185000003
EQDsVL_fRcTQwqUgDOS6TAQZ1n58R00YOlLDfHwGtgCDeC_f,1704593683,"(0,8000000000000000,41095693)",43745675000003
EQBF2ZeNb1BrogD5bZlsjrcRlwVSl0GzRS9CmmOttTBb_z7K,1705508233,"(0,8000000000000000,41321436)",43987061000003
EQBlk7SV5SF9Y7JLly3WUbBKDs3ApFlRE6LJw8jFzOwOtIIE,1710978708,"(0,8000000000000000,42582535)",45392426000003
EQBHZ5KbtCBfv45TSOmgRmOhCuMZ-0uXl1Age_ZsFryIcZL9,1713747362,"(0,8000000000000000,43109856)",46024549000003
EQC2W1SQb4Qtq-0f-FKKQjlh0xVcHH_RZrtiRHpdBGCyk0D1,1710702380,"(0,8000000000000000,42530623)",45326200000003
EQBc0iOVJX4r74ZhJqpNIyi7DhvVP1wqEipclNRTSJH_yX15,1709846476,"(0,8000000000000000,42341060)",45106050000003
EQBlODbgOfNElWmd0pXgcWTHo7MogLZ9kctiY0u4NMmhO75K,1704712666,"(0,8000000000000000,41124896)",43777058000003
EQAVY92rFbJGH6oPmeEx3Vg-f_ZQJlkAevT6muGefLYHPthw,1712252094,"(0,4000000000000000,42814535)",45671870000001
EQBl1rSkh7SE178QH6aLoI4JXtIZ7Pim1BDTgdjKPTQZyeji,1713297480,"(0,4000000000000000,43017417)",45913335000001
EQD3slS2TEnTv9i-PF26u4cZ54crNnQUTQ2M04rqFPASPjqj,1717420567,"(0,e000000000000000,43848816)",46877900000001
EQDRYth9MUWUE4DsPQzrb5yjPdkUOD9lCdoadSJfql9KWV0n,1712420993,"(0,c000000000000000,42845300)",45710526000003
EQCjirwINB2f1KoPoVrTyYmbaFPPEnhYrJBdoLux_VqggN_n,1724339196,"(0,8000000000000000,45255068)",48640365000003
EQBu9hX3JeW8x48lty9yvRGmu5KXQkG7rQi4vfJcmgPAY8_I,1709054820,"(0,8000000000000000,42137152)",44887285000003
EQDdt2W1LW270o5fkLmfV-vfbU6gFu6fXFUaJc0MPPkiqDTX,1713612329,"(0,8000000000000000,43079815)",45990603000003
EQBur3GRavS07NaIVysuG4mldgkGQkNeCQxuduJbxK_o2QD3,1712440406,"(0,8000000000000000,42849076)",45714935000003
EQC_TwsI5RTVaUJqF09mo1AKqv4NbdQfyj6dsFlJ6rDzDadF,1711408785,"(0,c000000000000000,42661661)",45489023000001
EQCVpoHD7dZw8rnAH3jG_2U5EuUYZt1tRRyezFrbi6sO6VVn,1719232779,"(0,c000000000000000,44200603)",47306053000001
EQCGjPQ0kxUrBObcl5Qc15w1Y04iFBBfW_Tft0kftd0FOSUj,1729530747,"(0,a000000000000000,46335046)",50149947000001
EQAM1g3FbW048GcquD6E5itsp3HDNEAUPAkCgu7QyQ5_qhYV,1719986183,"(0,4000000000000000,44354189)",47498271000001
EQAF0mm2DDFbGFR6cdC1WwZEY4TbLaPA1HirDc6-Fwxe_-bN,1715204192,"(0,8000000000000000,43421334)",46384042000003
EQBL-NiQtXqC5DEjI_Tv1YzCZHelovV82jnX01EhkCRchhrf,1720617598,"(0,6000000000000000,44481186)",47662579000001
EQA6_m7zHCw06FqTS-ThF80FS22ZOvCMzAiLgW6ruvFDJvip,1712994026,"(0,8000000000000000,42956355)",45840946000003
EQAorE50ZQ15boS9S5PT1LkyZk2-vshfhWsc4Muoe2s4cEo3,1714427299,"(0,4000000000000000,43257516)",46191100000003
EQDQ9JSENSu0eQ65D68Hxo3PiquQZLBS_SzTe66aADDVVUqB,1723814958,"(0,c000000000000000,45138238)",48484977000001
EQAnnCtg1mfiV2jgvUaZyYmacvxUfnuM3Ahq3I19RFx1Mmo8,1714497552,"(0,4000000000000000,43271144)",46208069000003
EQAO2CPdiHLpGvqCZglBDA3yYIEIGgQ8xG29pXwz2CxIzl15,1704999330,"(0,8000000000000000,41194580)",43852005000003
EQDbSUjjNYm_CIo47uBFHafoT7S2v4G-QZ4a9GSJG4ZREzsM,1713926561,"(0,8000000000000000,43149218)",46069107000003
EQDW6AbE68VrdeYzqst3wiS9dPRpxeBldA4d5DHV4CqmCxen,1719427778,"(0,e000000000000000,44240115)",47353504000001
